user_id,time,event_name,skill,value
WOPlx5T54DXPZsJ1WlosFQ,1568905345,Configuration Set,Communication Frequency,neutral
WOPlx5T54DXPZsJ1WlosFQ,1568905359,Configuration Set,1 on 1 Meeting Time,neutral
WOPlx5T54DXPZsJ1WlosFQ,1568905374,Configuration Set,Giving Recognition,neutral
WOPlx5T54DXPZsJ1WlosFQ,1568905380,Configuration Set,Soliciting Opinions,neutral
WOPlx5T54DXPZsJ1WlosFQ,1568905387,Configuration Set,Giving Opinions,neutral
WOPlx5T54DXPZsJ1WlosFQ,1568905403,Configuration Set,Positivity : Negativity Ratio,neutral
WOPlx5T54DXPZsJ1WlosFQ,1568905409,Configuration Set,Avoiding After-Hours Messaging,neutral
WS-Aphc_ObanySersrfeWw,1564696873,Proximity Set,,
WTQkyCIM-TP4piyZOKho6A,1568992731,Proximity Set,,
WTQkyCIM-TP4piyZOKho6A,1568992739,Work Hours Set,,
WW7Qkg4OX963dNmYkjvJOg,1573255700,Work Hours Set,,
WW7Qkg4OX963dNmYkjvJOg,1575299808,Configuration Set,Responsiveness,high
WW7Qkg4OX963dNmYkjvJOg,1575299822,Configuration Set,Communication Frequency,neutral
WW7Qkg4OX963dNmYkjvJOg,1575299828,Configuration Set,1 on 1 Meeting Time,neutral
WW7Qkg4OX963dNmYkjvJOg,1575299838,Configuration Set,Giving Recognition,neutral
WW7Qkg4OX963dNmYkjvJOg,1575299845,Configuration Set,Soliciting Opinions,neutral
WW7Qkg4OX963dNmYkjvJOg,1575299848,Configuration Set,Giving Opinions,neutral
WW7Qkg4OX963dNmYkjvJOg,1575299866,Configuration Set,Positivity : Negativity Ratio,neutral
WW7Qkg4OX963dNmYkjvJOg,1575299869,Configuration Set,Avoiding After-Hours Messaging,neutral
Wa5TXDBFTGEnwkKsVnxp4w,1568997930,Proximity Set,,
Wa5TXDBFTGEnwkKsVnxp4w,1568997950,Work Hours Set,,
Wa5TXDBFTGEnwkKsVnxp4w,1569340192,Configuration Set,Responsiveness,neutral
Wa5TXDBFTGEnwkKsVnxp4w,1569340198,Configuration Set,Communication Frequency,neutral
Wa5TXDBFTGEnwkKsVnxp4w,1569340228,Configuration Set,1 on 1 Meeting Time,neutral
Wa5TXDBFTGEnwkKsVnxp4w,1569340252,Configuration Set,Giving Recognition,neutral
Wa5TXDBFTGEnwkKsVnxp4w,1569340255,Configuration Set,Soliciting Opinions,neutral
Wa5TXDBFTGEnwkKsVnxp4w,1569340268,Configuration Set,Giving Opinions,neutral
Wa5TXDBFTGEnwkKsVnxp4w,1569340280,Configuration Set,Positivity : Negativity Ratio,neutral
Wa5TXDBFTGEnwkKsVnxp4w,1569340290,Configuration Set,Avoiding After-Hours Messaging,neutral
WhLtHjg7HU9Dp-t6ns42gA,1568836908,Proximity Set,,
WhLtHjg7HU9Dp-t6ns42gA,1568836916,Work Hours Set,,
WjXg26JG810I5FGkzHgN-w,1568991626,Proximity Set,,
WjXg26JG810I5FGkzHgN-w,1568991676,Work Hours Set,,
WjXg26JG810I5FGkzHgN-w,1569265914,Configuration Set,Responsiveness,low
WjXg26JG810I5FGkzHgN-w,1569265926,Configuration Set,Communication Frequency,low
WjXg26JG810I5FGkzHgN-w,1569265959,Configuration Set,1 on 1 Meeting Time,neutral
WjXg26JG810I5FGkzHgN-w,1569265978,Configuration Set,Giving Recognition,low
WjXg26JG810I5FGkzHgN-w,1569265994,Configuration Set,Soliciting Opinions,low
WjXg26JG810I5FGkzHgN-w,1569266022,Configuration Set,Giving Opinions,neutral
WjXg26JG810I5FGkzHgN-w,1569266051,Configuration Set,Positivity : Negativity Ratio,neutral
WjXg26JG810I5FGkzHgN-w,1569266066,Configuration Set,Avoiding After-Hours Messaging,neutral
WlMgVpyJ7tb7ykyVvN9D7Q,1568757149,Proximity Set,,
WlMgVpyJ7tb7ykyVvN9D7Q,1568757182,Work Hours Set,,
Wzs3BE4Pd1qIR693-QjYxg,1568983064,Proximity Set,,
Wzs3BE4Pd1qIR693-QjYxg,1568983172,Work Hours Set,,
Wzs3BE4Pd1qIR693-QjYxg,1569328404,Configuration Set,Responsiveness,neutral
Wzs3BE4Pd1qIR693-QjYxg,1569328416,Configuration Set,Communication Frequency,neutral
Wzs3BE4Pd1qIR693-QjYxg,1569328436,Configuration Set,1 on 1 Meeting Time,neutral
Wzs3BE4Pd1qIR693-QjYxg,1569328470,Configuration Set,Giving Recognition,neutral
Wzs3BE4Pd1qIR693-QjYxg,1569328487,Configuration Set,Soliciting Opinions,neutral
Wzs3BE4Pd1qIR693-QjYxg,1569328496,Configuration Set,Giving Opinions,neutral
Wzs3BE4Pd1qIR693-QjYxg,1569328534,Configuration Set,Positivity : Negativity Ratio,neutral
Wzs3BE4Pd1qIR693-QjYxg,1569328552,Configuration Set,Avoiding After-Hours Messaging,neutral
X62baDle1hsskQW0xrV2Xw,1568959596,Proximity Set,,
X62baDle1hsskQW0xrV2Xw,1568959630,Work Hours Set,,
X62baDle1hsskQW0xrV2Xw,1569004435,Configuration Set,Responsiveness,neutral
X62baDle1hsskQW0xrV2Xw,1569004449,Configuration Set,Communication Frequency,neutral
X62baDle1hsskQW0xrV2Xw,1569004455,Configuration Set,1 on 1 Meeting Time,neutral
X62baDle1hsskQW0xrV2Xw,1569004468,Configuration Set,Giving Recognition,neutral
X62baDle1hsskQW0xrV2Xw,1569004476,Configuration Set,Soliciting Opinions,neutral
X62baDle1hsskQW0xrV2Xw,1569004486,Configuration Set,Giving Opinions,neutral
X62baDle1hsskQW0xrV2Xw,1569004505,Configuration Set,Positivity : Negativity Ratio,neutral
X62baDle1hsskQW0xrV2Xw,1569004515,Configuration Set,Avoiding After-Hours Messaging,neutral
XDZfWjB2CHql8kCSHgyBSw,1568808665,Work Hours Set,,
XXe6nyGbIr71mPe9E-uGQA,1566390045,Proximity Set,,
XXe6nyGbIr71mPe9E-uGQA,1566390078,Work Hours Set,,
XZ4Vnr03W_kcHEU8jsqs1g,1569412932,Proximity Set,,
XZ4Vnr03W_kcHEU8jsqs1g,1569412957,Work Hours Set,,
XZ4Vnr03W_kcHEU8jsqs1g,1569439459,Configuration Set,Responsiveness,neutral
XZ4Vnr03W_kcHEU8jsqs1g,1569439470,Configuration Set,Communication Frequency,neutral
XZ4Vnr03W_kcHEU8jsqs1g,1569439480,Configuration Set,1 on 1 Meeting Time,neutral
XZ4Vnr03W_kcHEU8jsqs1g,1569439493,Configuration Set,Giving Recognition,neutral
XZ4Vnr03W_kcHEU8jsqs1g,1569439500,Configuration Set,Soliciting Opinions,neutral
XZ4Vnr03W_kcHEU8jsqs1g,1569439509,Configuration Set,Giving Opinions,neutral
XZ4Vnr03W_kcHEU8jsqs1g,1569439517,Configuration Set,Positivity : Negativity Ratio,neutral
XZ4Vnr03W_kcHEU8jsqs1g,1569439535,Configuration Set,Avoiding After-Hours Messaging,neutral
XrGVOHtIn5DogFFGJ3zrvQ,1568815267,Group Members Excluded,,
XrGVOHtIn5DogFFGJ3zrvQ,1568815298,Work Hours Set,,
XrGVOHtIn5DogFFGJ3zrvQ,1568896772,Configuration Set,Responsiveness,neutral
XrGVOHtIn5DogFFGJ3zrvQ,1568896787,Configuration Set,Communication Frequency,neutral
XrGVOHtIn5DogFFGJ3zrvQ,1568896798,Configuration Set,1 on 1 Meeting Time,neutral
XrGVOHtIn5DogFFGJ3zrvQ,1568896813,Configuration Set,Giving Recognition,neutral
XrGVOHtIn5DogFFGJ3zrvQ,1568896823,Configuration Set,Soliciting Opinions,neutral
XrGVOHtIn5DogFFGJ3zrvQ,1568896829,Configuration Set,Giving Opinions,neutral
XrGVOHtIn5DogFFGJ3zrvQ,1568896847,Configuration Set,Positivity : Negativity Ratio,neutral
XrGVOHtIn5DogFFGJ3zrvQ,1568896857,Configuration Set,Avoiding After-Hours Messaging,neutral
Xxp0JSClQDd2ejpZhrez9g,1568775908,Proximity Set,,
Xxp0JSClQDd2ejpZhrez9g,1568775929,Work Hours Set,,
Xxp0JSClQDd2ejpZhrez9g,1568853515,Configuration Set,Responsiveness,neutral
Xxp0JSClQDd2ejpZhrez9g,1568853560,Configuration Set,Communication Frequency,neutral
Xxp0JSClQDd2ejpZhrez9g,1568853604,Configuration Set,1 on 1 Meeting Time,neutral
Xxp0JSClQDd2ejpZhrez9g,1568853648,Configuration Set,Giving Recognition,neutral
Xxp0JSClQDd2ejpZhrez9g,1568853726,Configuration Set,Soliciting Opinions,neutral
Xxp0JSClQDd2ejpZhrez9g,1568853772,Configuration Set,Giving Opinions,neutral
Xxp0JSClQDd2ejpZhrez9g,1568853819,Configuration Set,Positivity : Negativity Ratio,neutral
Xxp0JSClQDd2ejpZhrez9g,1568853837,Configuration Set,Avoiding After-Hours Messaging,neutral
YeL_L1u9GkZz7wHnjrTK0g,1568757593,Proximity Set,,
YeL_L1u9GkZz7wHnjrTK0g,1568757614,Proximity Set,,
YeL_L1u9GkZz7wHnjrTK0g,1568757625,Work Hours Set,,
YeL_L1u9GkZz7wHnjrTK0g,1568990425,Configuration Set,Responsiveness,neutral
YeL_L1u9GkZz7wHnjrTK0g,1568990439,Configuration Set,Communication Frequency,neutral
YeL_L1u9GkZz7wHnjrTK0g,1568990451,Configuration Set,1 on 1 Meeting Time,neutral
YeL_L1u9GkZz7wHnjrTK0g,1568990471,Configuration Set,Giving Recognition,neutral
YeL_L1u9GkZz7wHnjrTK0g,1568990478,Configuration Set,Soliciting Opinions,neutral
YeL_L1u9GkZz7wHnjrTK0g,1568990488,Configuration Set,Giving Opinions,neutral
YeL_L1u9GkZz7wHnjrTK0g,1568990508,Configuration Set,Positivity : Negativity Ratio,neutral
YeL_L1u9GkZz7wHnjrTK0g,1568990518,Configuration Set,Avoiding After-Hours Messaging,neutral
YraRWK4L_mUliboV9Pvbsg,1565224617,Group Members Excluded,,
Z1rW82gXvpl5ohWy4wZvIg,1571421680,Work Hours Set,,
Z1rW82gXvpl5ohWy4wZvIg,1571579866,Configuration Set,Responsiveness,neutral
Z1rW82gXvpl5ohWy4wZvIg,1571579887,Configuration Set,Communication Frequency,neutral
Z1rW82gXvpl5ohWy4wZvIg,1571579889,Configuration Set,1 on 1 Meeting Time,neutral
Z1rW82gXvpl5ohWy4wZvIg,1571579902,Configuration Set,Giving Recognition,neutral
Z1rW82gXvpl5ohWy4wZvIg,1571579910,Configuration Set,Soliciting Opinions,neutral
Z1rW82gXvpl5ohWy4wZvIg,1571579915,Configuration Set,Giving Opinions,neutral
Z1rW82gXvpl5ohWy4wZvIg,1571579930,Configuration Set,Positivity : Negativity Ratio,neutral
Z1rW82gXvpl5ohWy4wZvIg,1571579940,Configuration Set,Avoiding After-Hours Messaging,neutral
Z1rW82gXvpl5ohWy4wZvIg,1571580193,Feedback Submitted,,
ZNvO_-CQE9Bo0DVINWKUkQ,1568751729,Proximity Set,,
ZNvO_-CQE9Bo0DVINWKUkQ,1568751753,Work Hours Set,,
ZNvO_-CQE9Bo0DVINWKUkQ,1569370635,Configuration Set,Responsiveness,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569370647,Configuration Set,Communication Frequency,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569370653,Configuration Set,1 on 1 Meeting Time,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569370730,Configuration Set,Giving Recognition,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569370735,Configuration Set,Soliciting Opinions,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569370742,Configuration Set,Giving Opinions,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569370778,Configuration Set,Positivity : Negativity Ratio,high
ZNvO_-CQE9Bo0DVINWKUkQ,1569370787,Configuration Set,Avoiding After-Hours Messaging,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569370801,Configuration Set,Avoiding After-Hours Messaging,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569510596,Configuration Set,Responsiveness,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569510600,Configuration Set,Communication Frequency,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569510604,Configuration Set,1 on 1 Meeting Time,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569510619,Configuration Set,Giving Recognition,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569510623,Configuration Set,Soliciting Opinions,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569510626,Configuration Set,Giving Opinions,neutral
ZNvO_-CQE9Bo0DVINWKUkQ,1569510642,Configuration Set,Positivity : Negativity Ratio,high
ZNvO_-CQE9Bo0DVINWKUkQ,1569510659,Configuration Set,Avoiding After-Hours Messaging,low
ZNvO_-CQE9Bo0DVINWKUkQ,1569595336,Feedback Submitted,Avoiding After-Hours Messaging,
ZNvO_-CQE9Bo0DVINWKUkQ,1569595531,Feedback Submitted,,
ZNvO_-CQE9Bo0DVINWKUkQ,1569853993,Feedback Submitted,Responsiveness,
ZOSbhek5NEPOZC70Q6ztAQ,1568783838,Proximity Set,,
ZOSbhek5NEPOZC70Q6ztAQ,1568783849,Work Hours Set,,
ZSgsubhtWnM-kJAfTQAGOQ,1569339971,Proximity Set,,
ZSgsubhtWnM-kJAfTQAGOQ,1569340014,Work Hours Set,,
ZhKxdzFxF5gZ_evdepTT1g,1568253494,Proximity Set,,
_3xYH3RTcCsMOrRJFimKog,1568844568,Proximity Set,,
_3xYH3RTcCsMOrRJFimKog,1568844575,Work Hours Set,,
_3xYH3RTcCsMOrRJFimKog,1569349669,Configuration Set,Responsiveness,neutral
_3xYH3RTcCsMOrRJFimKog,1569349677,Configuration Set,Communication Frequency,neutral
_3xYH3RTcCsMOrRJFimKog,1569349688,Configuration Set,1 on 1 Meeting Time,neutral
_3xYH3RTcCsMOrRJFimKog,1569349705,Configuration Set,Giving Recognition,neutral
_3xYH3RTcCsMOrRJFimKog,1569349721,Configuration Set,Soliciting Opinions,neutral
_3xYH3RTcCsMOrRJFimKog,1569349728,Configuration Set,Giving Opinions,neutral
_3xYH3RTcCsMOrRJFimKog,1569349751,Configuration Set,Positivity : Negativity Ratio,neutral
_3xYH3RTcCsMOrRJFimKog,1569349759,Configuration Set,Avoiding After-Hours Messaging,neutral
_Kcv0u6-8oEiRmNCndLm_Q,1569255553,Proximity Set,,
_Kcv0u6-8oEiRmNCndLm_Q,1569255575,Work Hours Set,,
_Kcv0u6-8oEiRmNCndLm_Q,1569873347,Configuration Set,Responsiveness,neutral
_Kcv0u6-8oEiRmNCndLm_Q,1569873355,Configuration Set,Communication Frequency,neutral
_Kcv0u6-8oEiRmNCndLm_Q,1569873362,Configuration Set,1 on 1 Meeting Time,neutral
_Kcv0u6-8oEiRmNCndLm_Q,1569873374,Configuration Set,Giving Recognition,neutral
_Kcv0u6-8oEiRmNCndLm_Q,1569873379,Configuration Set,Soliciting Opinions,neutral
_Kcv0u6-8oEiRmNCndLm_Q,1569873384,Configuration Set,Giving Opinions,high
_Kcv0u6-8oEiRmNCndLm_Q,1569873393,Configuration Set,Positivity : Negativity Ratio,neutral
_Kcv0u6-8oEiRmNCndLm_Q,1569873403,Configuration Set,Avoiding After-Hours Messaging,neutral
_mX5hOpnSGVYYyz5z1hb-w,1569338369,Proximity Set,,
_mX5hOpnSGVYYyz5z1hb-w,1569338380,Work Hours Set,,
_qaot7hVzlbv3MoeSnE_ZQ,1568992076,Work Hours Set,,
_qaot7hVzlbv3MoeSnE_ZQ,1569349575,Configuration Set,Responsiveness,neutral
_qaot7hVzlbv3MoeSnE_ZQ,1569349590,Configuration Set,Communication Frequency,neutral
_qaot7hVzlbv3MoeSnE_ZQ,1569349599,Configuration Set,1 on 1 Meeting Time,neutral
_qaot7hVzlbv3MoeSnE_ZQ,1569349612,Configuration Set,Giving Recognition,neutral
_qaot7hVzlbv3MoeSnE_ZQ,1569349619,Configuration Set,Soliciting Opinions,neutral
_qaot7hVzlbv3MoeSnE_ZQ,1569349622,Configuration Set,Giving Opinions,neutral
_qaot7hVzlbv3MoeSnE_ZQ,1569349633,Configuration Set,Positivity : Negativity Ratio,neutral
_qaot7hVzlbv3MoeSnE_ZQ,1569349639,Configuration Set,Avoiding After-Hours Messaging,neutral
_tu4XoKuhohIxfT8rp8BOg,1568759566,Work Hours Set,,
_tu4XoKuhohIxfT8rp8BOg,1568931383,Configuration Set,Responsiveness,neutral
_tu4XoKuhohIxfT8rp8BOg,1568931403,Configuration Set,Communication Frequency,neutral
_tu4XoKuhohIxfT8rp8BOg,1568931414,Configuration Set,1 on 1 Meeting Time,neutral
_tu4XoKuhohIxfT8rp8BOg,1568931428,Configuration Set,Giving Recognition,neutral
_tu4XoKuhohIxfT8rp8BOg,1568931434,Configuration Set,Soliciting Opinions,neutral
_tu4XoKuhohIxfT8rp8BOg,1568931444,Configuration Set,Giving Opinions,neutral
_tu4XoKuhohIxfT8rp8BOg,1568931460,Configuration Set,Positivity : Negativity Ratio,neutral
_tu4XoKuhohIxfT8rp8BOg,1568931471,Configuration Set,Avoiding After-Hours Messaging,neutral
_tu4XoKuhohIxfT8rp8BOg,1568932262,Feedback Submitted,,
_tu4XoKuhohIxfT8rp8BOg,1571941984,Configuration Set,Responsiveness,neutral
_tu4XoKuhohIxfT8rp8BOg,1571941999,Configuration Set,Communication Frequency,neutral
_tu4XoKuhohIxfT8rp8BOg,1571942029,Configuration Set,1 on 1 Meeting Time,neutral
_tu4XoKuhohIxfT8rp8BOg,1571942037,Configuration Set,Giving Recognition,high
_tu4XoKuhohIxfT8rp8BOg,1571942048,Configuration Set,Soliciting Opinions,neutral
_tu4XoKuhohIxfT8rp8BOg,1571942058,Configuration Set,Giving Opinions,high
_tu4XoKuhohIxfT8rp8BOg,1571942096,Configuration Set,Positivity : Negativity Ratio,neutral
_tu4XoKuhohIxfT8rp8BOg,1571942102,Configuration Set,Avoiding After-Hours Messaging,neutral
a9fvsUcU9CAUnDuZIwtc1A,1568839674,Group Members Excluded,,
a9fvsUcU9CAUnDuZIwtc1A,1568839675,Proximity Set,,
a9fvsUcU9CAUnDuZIwtc1A,1568839689,Work Hours Set,,
a9fvsUcU9CAUnDuZIwtc1A,1569076095,Configuration Set,Responsiveness,neutral
a9fvsUcU9CAUnDuZIwtc1A,1569076103,Configuration Set,Communication Frequency,neutral
a9fvsUcU9CAUnDuZIwtc1A,1569076106,Configuration Set,1 on 1 Meeting Time,neutral
a9fvsUcU9CAUnDuZIwtc1A,1569076108,Configuration Set,Giving Recognition,neutral
a9fvsUcU9CAUnDuZIwtc1A,1569076184,Configuration Set,Soliciting Opinions,neutral
aE8Npzj8Kb_DMJM3lOvSxQ,1570652912,Proximity Set,,
aE8Npzj8Kb_DMJM3lOvSxQ,1570652920,Work Hours Set,,
aE8Npzj8Kb_DMJM3lOvSxQ,1570716085,Configuration Set,Responsiveness,high
aE8Npzj8Kb_DMJM3lOvSxQ,1570716101,Configuration Set,Communication Frequency,high
aE8Npzj8Kb_DMJM3lOvSxQ,1570716113,Configuration Set,1 on 1 Meeting Time,high
aE8Npzj8Kb_DMJM3lOvSxQ,1570716122,Configuration Set,Giving Recognition,high
aE8Npzj8Kb_DMJM3lOvSxQ,1570716135,Configuration Set,Soliciting Opinions,high
aE8Npzj8Kb_DMJM3lOvSxQ,1570716146,Configuration Set,Giving Opinions,high
aE8Npzj8Kb_DMJM3lOvSxQ,1570716159,Configuration Set,Positivity : Negativity Ratio,high
aE8Npzj8Kb_DMJM3lOvSxQ,1570716170,Configuration Set,Avoiding After-Hours Messaging,neutral
aFCApRA00-WEyQABP0EECA,1572469695,Work Hours Set,,
alYrsZgucHlgzYhd7YfyEA,1568826065,Proximity Set,,
alYrsZgucHlgzYhd7YfyEA,1568826077,Work Hours Set,,
aoejGN9sTIRaPOtnBgxvCw,1569991665,Proximity Set,,
aoejGN9sTIRaPOtnBgxvCw,1569991688,Work Hours Set,,
aoejGN9sTIRaPOtnBgxvCw,1571522129,Configuration Set,Responsiveness,neutral
aoejGN9sTIRaPOtnBgxvCw,1571522138,Configuration Set,Communication Frequency,neutral
aoejGN9sTIRaPOtnBgxvCw,1571522146,Configuration Set,1 on 1 Meeting Time,neutral
aoejGN9sTIRaPOtnBgxvCw,1571522157,Configuration Set,Giving Recognition,neutral
aoejGN9sTIRaPOtnBgxvCw,1571522165,Configuration Set,Soliciting Opinions,neutral
aoejGN9sTIRaPOtnBgxvCw,1571522173,Configuration Set,Giving Opinions,neutral
aoejGN9sTIRaPOtnBgxvCw,1571522195,Configuration Set,Positivity : Negativity Ratio,neutral
aoejGN9sTIRaPOtnBgxvCw,1571522203,Configuration Set,Avoiding After-Hours Messaging,neutral
awSGh8HcM6DXWecen6gi3A,1569859491,Proximity Set,,
awSGh8HcM6DXWecen6gi3A,1569859499,Work Hours Set,,
awSGh8HcM6DXWecen6gi3A,1569891107,Configuration Set,Responsiveness,neutral
awSGh8HcM6DXWecen6gi3A,1569891113,Configuration Set,Communication Frequency,neutral
awSGh8HcM6DXWecen6gi3A,1569891120,Configuration Set,1 on 1 Meeting Time,neutral
awSGh8HcM6DXWecen6gi3A,1569891131,Configuration Set,Giving Recognition,high
awSGh8HcM6DXWecen6gi3A,1569891135,Configuration Set,Soliciting Opinions,high
awSGh8HcM6DXWecen6gi3A,1569891141,Configuration Set,Giving Opinions,high
awSGh8HcM6DXWecen6gi3A,1569891156,Configuration Set,Positivity : Negativity Ratio,high
awSGh8HcM6DXWecen6gi3A,1569891168,Configuration Set,Avoiding After-Hours Messaging,low
b1LBmpMaD0hzvCFU3MszEQ,1569863315,Proximity Set,,
b1LBmpMaD0hzvCFU3MszEQ,1569863327,Work Hours Set,,
b1LBmpMaD0hzvCFU3MszEQ,1569882220,Configuration Set,Responsiveness,neutral
b1LBmpMaD0hzvCFU3MszEQ,1569882229,Configuration Set,Communication Frequency,neutral
b1LBmpMaD0hzvCFU3MszEQ,1569882235,Configuration Set,1 on 1 Meeting Time,neutral
b1LBmpMaD0hzvCFU3MszEQ,1569882245,Configuration Set,Giving Recognition,neutral
b1LBmpMaD0hzvCFU3MszEQ,1569882252,Configuration Set,Soliciting Opinions,neutral
b1LBmpMaD0hzvCFU3MszEQ,1569882259,Configuration Set,Giving Opinions,neutral
b1LBmpMaD0hzvCFU3MszEQ,1569882332,Configuration Set,Positivity : Negativity Ratio,neutral
b95HFuePaUdpu92si77BdA,1568824999,Proximity Set,,
b95HFuePaUdpu92si77BdA,1568825060,Work Hours Set,,
b95HFuePaUdpu92si77BdA,1569004866,Configuration Set,Responsiveness,neutral
b95HFuePaUdpu92si77BdA,1569004907,Configuration Set,Communication Frequency,neutral
b95HFuePaUdpu92si77BdA,1569004948,Configuration Set,1 on 1 Meeting Time,neutral
b95HFuePaUdpu92si77BdA,1569004989,Configuration Set,Giving Recognition,neutral
b95HFuePaUdpu92si77BdA,1569005011,Configuration Set,Soliciting Opinions,neutral
b95HFuePaUdpu92si77BdA,1569005021,Configuration Set,Giving Opinions,neutral
b95HFuePaUdpu92si77BdA,1569005066,Configuration Set,Positivity : Negativity Ratio,neutral
b95HFuePaUdpu92si77BdA,1569005085,Configuration Set,Avoiding After-Hours Messaging,neutral
bCEDUdpSk9WqBKorVzSCdw,1569265789,Work Hours Set,,
bCEDUdpSk9WqBKorVzSCdw,1569411845,Configuration Set,Responsiveness,high
bCEDUdpSk9WqBKorVzSCdw,1569411853,Configuration Set,Communication Frequency,neutral
bCEDUdpSk9WqBKorVzSCdw,1569411860,Configuration Set,1 on 1 Meeting Time,neutral
bCEDUdpSk9WqBKorVzSCdw,1569411871,Configuration Set,Giving Recognition,high
bCEDUdpSk9WqBKorVzSCdw,1569411876,Configuration Set,Soliciting Opinions,neutral
bCEDUdpSk9WqBKorVzSCdw,1569411885,Configuration Set,Giving Opinions,high
bCEDUdpSk9WqBKorVzSCdw,1569411898,Configuration Set,Positivity : Negativity Ratio,high
bCEDUdpSk9WqBKorVzSCdw,1569411906,Configuration Set,Avoiding After-Hours Messaging,neutral
bfW6-Aw6rZiz2m1vjJuBOg,1568815693,Group Members Excluded,,
bfW6-Aw6rZiz2m1vjJuBOg,1568815694,Proximity Set,,
bfW6-Aw6rZiz2m1vjJuBOg,1568815727,Work Hours Set,,
bfW6-Aw6rZiz2m1vjJuBOg,1568982395,Configuration Set,Responsiveness,neutral
bfW6-Aw6rZiz2m1vjJuBOg,1568982399,Configuration Set,Communication Frequency,neutral
bfW6-Aw6rZiz2m1vjJuBOg,1568982411,Configuration Set,1 on 1 Meeting Time,neutral
bfW6-Aw6rZiz2m1vjJuBOg,1568982431,Configuration Set,Giving Recognition,neutral
bfW6-Aw6rZiz2m1vjJuBOg,1568982437,Configuration Set,Soliciting Opinions,neutral
bfW6-Aw6rZiz2m1vjJuBOg,1568982446,Configuration Set,Giving Opinions,neutral
bfW6-Aw6rZiz2m1vjJuBOg,1568982488,Configuration Set,Positivity : Negativity Ratio,neutral
bfW6-Aw6rZiz2m1vjJuBOg,1568982497,Configuration Set,Avoiding After-Hours Messaging,neutral
bwZNN39CBGmgPPH6f2YGyQ,1568917875,Proximity Set,,
bwZNN39CBGmgPPH6f2YGyQ,1568917917,Work Hours Set,,
bwZNN39CBGmgPPH6f2YGyQ,1569247715,Configuration Set,Responsiveness,neutral
bwZNN39CBGmgPPH6f2YGyQ,1569247720,Configuration Set,Communication Frequency,neutral
bwZNN39CBGmgPPH6f2YGyQ,1569247732,Configuration Set,1 on 1 Meeting Time,neutral
bwZNN39CBGmgPPH6f2YGyQ,1569247752,Configuration Set,Giving Recognition,neutral
bwZNN39CBGmgPPH6f2YGyQ,1569248670,Configuration Set,Soliciting Opinions,neutral
bwZNN39CBGmgPPH6f2YGyQ,1569248692,Configuration Set,Giving Opinions,neutral
bwZNN39CBGmgPPH6f2YGyQ,1569248710,Configuration Set,Positivity : Negativity Ratio,neutral
bwZNN39CBGmgPPH6f2YGyQ,1569248723,Configuration Set,Avoiding After-Hours Messaging,neutral
c-b15j3QtGjx2wCJLRco2g,1568904971,Proximity Set,,
c-b15j3QtGjx2wCJLRco2g,1568904982,Work Hours Set,,
c-b15j3QtGjx2wCJLRco2g,1569246729,Configuration Set,Responsiveness,neutral
c-b15j3QtGjx2wCJLRco2g,1569246738,Configuration Set,Communication Frequency,neutral
c-b15j3QtGjx2wCJLRco2g,1569246744,Configuration Set,1 on 1 Meeting Time,neutral
c-b15j3QtGjx2wCJLRco2g,1569246755,Configuration Set,Giving Recognition,neutral
c-b15j3QtGjx2wCJLRco2g,1569246760,Configuration Set,Soliciting Opinions,neutral
c-b15j3QtGjx2wCJLRco2g,1569246767,Configuration Set,Giving Opinions,neutral
c-b15j3QtGjx2wCJLRco2g,1569246774,Configuration Set,Positivity : Negativity Ratio,neutral
c-b15j3QtGjx2wCJLRco2g,1569246777,Configuration Set,Avoiding After-Hours Messaging,neutral
c3CKGUAySWjL66ieAr2VMA,1569000567,Work Hours Set,,
c3CKGUAySWjL66ieAr2VMA,1569342956,Configuration Set,Responsiveness,neutral
c3CKGUAySWjL66ieAr2VMA,1569342966,Configuration Set,Communication Frequency,neutral
c3CKGUAySWjL66ieAr2VMA,1569342974,Configuration Set,1 on 1 Meeting Time,neutral
c3CKGUAySWjL66ieAr2VMA,1569342991,Configuration Set,Giving Recognition,neutral
c3CKGUAySWjL66ieAr2VMA,1569343010,Configuration Set,Soliciting Opinions,neutral
c3CKGUAySWjL66ieAr2VMA,1569343017,Configuration Set,Giving Opinions,neutral
c3CKGUAySWjL66ieAr2VMA,1569343027,Configuration Set,Positivity : Negativity Ratio,neutral
c3CKGUAySWjL66ieAr2VMA,1569343667,Configuration Set,Avoiding After-Hours Messaging,neutral
c4SoDvW1j6hLtxUd4QpIjw,1569607904,Work Hours Set,,
